Timestamp,F3,T7,T8,F4,goodbye_event,hello_event,yes_event
1.795543193817139,15,-38,-11,0,False,False,False
1.803445100784301,36,-26,4,11,False,False,False
1.8116023540496824,45,38,11,12,False,False,False
1.8195157051086424,11,9,11,1,False,False,False
1.8275790214538568,-17,0,15,0,False,False,False
1.8344008922576904,2,40,11,6,False,False,False
1.842458724975586,-3,4,-11,-6,False,False,False
1.85054612159729,-55,-30,-27,-32,False,False,False
1.858623743057251,-65,13,-18,-30,False,False,False
1.8664352893829343,-35,20,-11,-21,False,False,False
1.8745920658111568,-22,-22,0,-14,False,False,False
1.8825011253356927,-3,-11,14,3,False,False,False
1.8903264999389648,21,-2,1,16,False,False,False
1.8975505828857424,24,-35,-1,17,False,False,False
1.905566453933716,26,-5,11,17,False,False,False
1.9135618209838867,21,31,7,8,False,False,False
1.921602249145508,1,-2,2,0,False,False,False
1.929520845413208,15,-6,15,18,False,False,False
1.9375996589660645,52,25,21,53,False,False,False
1.945537805557251,48,20,11,53,False,False,False
1.953568458557129,12,-5,2,6,False,False,False
1.961652994155884,-15,-17,-5,-29,False,False,False
1.9695777893066408,-29,-16,-24,-36,False,False,False
1.97652006149292,-41,-5,-33,-42,False,False,False
1.9846670627594,-47,11,-17,-41,False,False,False
1.9923391342163088,-31,-3,0,-17,False,False,False
2.000598430633545,-9,-19,0,-2,False,False,False
2.0083725452423096,0,24,-6,-22,False,False,False
2.015202045440674,-12,31,-16,-48,False,False,False
2.023634433746338,-20,-20,-25,-34,False,False,False
2.031581401824951,-1,-11,-16,4,False,False,False
2.0394997596740723,16,19,3,23,False,False,False
2.047574043273926,22,-2,17,28,False,False,False
2.055555820465088,43,-19,25,44,False,False,False
2.0635461807250977,51,-11,30,56,False,False,False
2.071470260620117,21,-20,26,48,False,False,False
2.07954216003418,0,-13,25,32,False,False,False
2.087489128112793,9,10,31,21,False,False,False
2.094526529312134,-2,-2,17,4,False,False,False
2.102317571640014,-28,9,-13,-18,False,False,False
2.110442876815796,-9,66,-14,-21,False,False,False
2.1182985305786133,10,27,14,0,False,False,False
2.1263949871063232,-6,-51,10,8,False,False,False
2.13442611694336,-17,-26,-24,-7,False,False,False
2.142406463623047,-13,22,-30,-20,False,False,False
2.150512456893921,-24,4,-13,-21,False,False,False
2.1584012508392334,-37,-7,-17,-41,False,False,False
2.1655189990997314,-20,18,-26,-59,False,False,False
2.1734938621521,4,-4,-24,-34,False,False,False
2.181394100189209,11,-33,-26,-3,False,False,False
2.189424514770508,15,2,-9,4,False,False,False
2.197556972503662,16,10,24,14,False,False,False
2.205461502075196,8,-12,17,13,False,False,False
2.213620901107788,9,3,-4,0,False,False,False
