F3_delta,F3_theta,F3_alpha,F3_beta,F3_gamma,AF3_delta,AF3_theta,AF3_alpha,AF3_beta,AF3_gamma,F7_delta,F7_theta,F7_alpha,F7_beta,F7_gamma,T7_delta,T7_theta,T7_alpha,T7_beta,T7_gamma,P7_delta,P7_theta,P7_alpha,P7_beta,P7_gamma,O1_delta,O1_theta,O1_alpha,O1_beta,O1_gamma,O2_delta,O2_theta,O2_alpha,O2_beta,O2_gamma,P8_delta,P8_theta,P8_alpha,P8_beta,P8_gamma,T8_delta,T8_theta,T8_alpha,T8_beta,T8_gamma,F8_delta,F8_theta,F8_alpha,F8_beta,F8_gamma,AF4_delta,AF4_theta,AF4_alpha,AF4_beta,AF4_gamma,FC6_delta,FC6_theta,FC6_alpha,FC6_beta,FC6_gamma,F4_delta,F4_theta,F4_alpha,F4_beta,F4_gamma
0.003618960499622415,0.23260217228014457,0.4065941107999445,0.1681543696448575,0.10525555451603082,0.000946565904067882,0.06396370008696696,0.14181582694205302,0.24547856435445162,0.4708681151213184,0.004872082707732678,0.2492878314977871,0.465928269971498,0.1366325468264588,0.051863031943680325,0.015054097994932462,0.44619067188321077,0.18056725972645085,0.1564556500476226,0.1343787188170813,0.003952568476455424,0.2511098213571389,0.3016689491221058,0.2079522976795024,0.14892553772583134,0.0006620842490953858,0.04938895853265018,0.08252430098165296,0.20466628323371655,0.5952919200869007,0.002413676878383917,0.21092806525375166,0.34944686394411445,0.19431811742755067,0.1559778266975456,0.0035301379230297807,0.2747518221554481,0.42576371958784537,0.15494173437505634,0.049154563858749625,0.004603210362004947,0.29016828727480304,0.3652195227769842,0.16220425590745097,0.08699375894414332,0.011413282827064268,0.3472047874631085,0.3284075264897078,0.15978022803586495,0.06862635737603211,0.004243340328311194,0.251281927534797,0.3662184893016594,0.1816341736895247,0.1095581213478176,0.004644900709752198,0.29400635799491187,0.3836962313098612,0.16675246194025142,0.06357057140235502,0.004090802221972808,0.28115067596164095,0.39915069914873447,0.17540812958051852,0.05713220817899867
