start_index,end_index,word,participant_id,sequence_length,word_label,time0_ch0,time0_ch1,time0_ch2,time0_ch3,time0_ch4,time0_ch5,time0_ch6,time0_ch7,time0_ch8,time0_ch9,time0_ch10,time0_ch11,time0_ch12,time0_ch13,time1_ch0,time1_ch1,time1_ch2,time1_ch3,time1_ch4,time1_ch5,time1_ch6,time1_ch7,time1_ch8,time1_ch9,time1_ch10,time1_ch11,time1_ch12,time1_ch13,time2_ch0,time2_ch1,time2_ch2,time2_ch3,time2_ch4,time2_ch5,time2_ch6,time2_ch7,time2_ch8,time2_ch9,time2_ch10,time2_ch11,time2_ch12,time2_ch13,time3_ch0,time3_ch1,time3_ch2,time3_ch3,time3_ch4,time3_ch5,time3_ch6,time3_ch7,time3_ch8,time3_ch9,time3_ch10,time3_ch11,time3_ch12,time3_ch13,time4_ch0,time4_ch1,time4_ch2,time4_ch3,time4_ch4,time4_ch5,time4_ch6,time4_ch7,time4_ch8,time4_ch9,time4_ch10,time4_ch11,time4_ch12,time4_ch13,time5_ch0,time5_ch1,time5_ch2,time5_ch3,time5_ch4,time5_ch5,time5_ch6,time5_ch7,time5_ch8,time5_ch9,time5_ch10,time5_ch11,time5_ch12,time5_ch13,time6_ch0,time6_ch1,time6_ch2,time6_ch3,time6_ch4,time6_ch5,time6_ch6,time6_ch7,time6_ch8,time6_ch9,time6_ch10,time6_ch11,time6_ch12,time6_ch13,time7_ch0,time7_ch1,time7_ch2,time7_ch3,time7_ch4,time7_ch5,time7_ch6,time7_ch7,time7_ch8,time7_ch9,time7_ch10,time7_ch11,time7_ch12,time7_ch13,time8_ch0,time8_ch1,time8_ch2,time8_ch3,time8_ch4,time8_ch5,time8_ch6,time8_ch7,time8_ch8,time8_ch9,time8_ch10,time8_ch11,time8_ch12,time8_ch13,time9_ch0,time9_ch1,time9_ch2,time9_ch3,time9_ch4,time9_ch5,time9_ch6,time9_ch7,time9_ch8,time9_ch9,time9_ch10,time9_ch11,time9_ch12,time9_ch13,time10_ch0,time10_ch1,time10_ch2,time10_ch3,time10_ch4,time10_ch5,time10_ch6,time10_ch7,time10_ch8,time10_ch9,time10_ch10,time10_ch11,time10_ch12,time10_ch13,time11_ch0,time11_ch1,time11_ch2,time11_ch3,time11_ch4,time11_ch5,time11_ch6,time11_ch7,time11_ch8,time11_ch9,time11_ch10,time11_ch11,time11_ch12,time11_ch13,time12_ch0,time12_ch1,time12_ch2,time12_ch3,time12_ch4,time12_ch5,time12_ch6,time12_ch7,time12_ch8,time12_ch9,time12_ch10,time12_ch11,time12_ch12,time12_ch13,time13_ch0,time13_ch1,time13_ch2,time13_ch3,time13_ch4,time13_ch5,time13_ch6,time13_ch7,time13_ch8,time13_ch9,time13_ch10,time13_ch11,time13_ch12,time13_ch13,time14_ch0,time14_ch1,time14_ch2,time14_ch3,time14_ch4,time14_ch5,time14_ch6,time14_ch7,time14_ch8,time14_ch9,time14_ch10,time14_ch11,time14_ch12,time14_ch13,time15_ch0,time15_ch1,time15_ch2,time15_ch3,time15_ch4,time15_ch5,time15_ch6,time15_ch7,time15_ch8,time15_ch9,time15_ch10,time15_ch11,time15_ch12,time15_ch13,time16_ch0,time16_ch1,time16_ch2,time16_ch3,time16_ch4,time16_ch5,time16_ch6,time16_ch7,time16_ch8,time16_ch9,time16_ch10,time16_ch11,time16_ch12,time16_ch13,time17_ch0,time17_ch1,time17_ch2,time17_ch3,time17_ch4,time17_ch5,time17_ch6,time17_ch7,time17_ch8,time17_ch9,time17_ch10,time17_ch11,time17_ch12,time17_ch13,time18_ch0,time18_ch1,time18_ch2,time18_ch3,time18_ch4,time18_ch5,time18_ch6,time18_ch7,time18_ch8,time18_ch9,time18_ch10,time18_ch11,time18_ch12,time18_ch13,time19_ch0,time19_ch1,time19_ch2,time19_ch3,time19_ch4,time19_ch5,time19_ch6,time19_ch7,time19_ch8,time19_ch9,time19_ch10,time19_ch11,time19_ch12,time19_ch13,time20_ch0,time20_ch1,time20_ch2,time20_ch3,time20_ch4,time20_ch5,time20_ch6,time20_ch7,time20_ch8,time20_ch9,time20_ch10,time20_ch11,time20_ch12,time20_ch13,time21_ch0,time21_ch1,time21_ch2,time21_ch3,time21_ch4,time21_ch5,time21_ch6,time21_ch7,time21_ch8,time21_ch9,time21_ch10,time21_ch11,time21_ch12,time21_ch13,time22_ch0,time22_ch1,time22_ch2,time22_ch3,time22_ch4,time22_ch5,time22_ch6,time22_ch7,time22_ch8,time22_ch9,time22_ch10,time22_ch11,time22_ch12,time22_ch13,time23_ch0,time23_ch1,time23_ch2,time23_ch3,time23_ch4,time23_ch5,time23_ch6,time23_ch7,time23_ch8,time23_ch9,time23_ch10,time23_ch11,time23_ch12,time23_ch13,time24_ch0,time24_ch1,time24_ch2,time24_ch3,time24_ch4,time24_ch5,time24_ch6,time24_ch7,time24_ch8,time24_ch9,time24_ch10,time24_ch11,time24_ch12,time24_ch13,time25_ch0,time25_ch1,time25_ch2,time25_ch3,time25_ch4,time25_ch5,time25_ch6,time25_ch7,time25_ch8,time25_ch9,time25_ch10,time25_ch11,time25_ch12,time25_ch13,time26_ch0,time26_ch1,time26_ch2,time26_ch3,time26_ch4,time26_ch5,time26_ch6,time26_ch7,time26_ch8,time26_ch9,time26_ch10,time26_ch11,time26_ch12,time26_ch13,time27_ch0,time27_ch1,time27_ch2,time27_ch3,time27_ch4,time27_ch5,time27_ch6,time27_ch7,time27_ch8,time27_ch9,time27_ch10,time27_ch11,time27_ch12,time27_ch13,time28_ch0,time28_ch1,time28_ch2,time28_ch3,time28_ch4,time28_ch5,time28_ch6,time28_ch7,time28_ch8,time28_ch9,time28_ch10,time28_ch11,time28_ch12,time28_ch13,time29_ch0,time29_ch1,time29_ch2,time29_ch3,time29_ch4,time29_ch5,time29_ch6,time29_ch7,time29_ch8,time29_ch9,time29_ch10,time29_ch11,time29_ch12,time29_ch13,time30_ch0,time30_ch1,time30_ch2,time30_ch3,time30_ch4,time30_ch5,time30_ch6,time30_ch7,time30_ch8,time30_ch9,time30_ch10,time30_ch11,time30_ch12,time30_ch13,time31_ch0,time31_ch1,time31_ch2,time31_ch3,time31_ch4,time31_ch5,time31_ch6,time31_ch7,time31_ch8,time31_ch9,time31_ch10,time31_ch11,time31_ch12,time31_ch13,time32_ch0,time32_ch1,time32_ch2,time32_ch3,time32_ch4,time32_ch5,time32_ch6,time32_ch7,time32_ch8,time32_ch9,time32_ch10,time32_ch11,time32_ch12,time32_ch13,time33_ch0,time33_ch1,time33_ch2,time33_ch3,time33_ch4,time33_ch5,time33_ch6,time33_ch7,time33_ch8,time33_ch9,time33_ch10,time33_ch11,time33_ch12,time33_ch13,time34_ch0,time34_ch1,time34_ch2,time34_ch3,time34_ch4,time34_ch5,time34_ch6,time34_ch7,time34_ch8,time34_ch9,time34_ch10,time34_ch11,time34_ch12,time34_ch13,time35_ch0,time35_ch1,time35_ch2,time35_ch3,time35_ch4,time35_ch5,time35_ch6,time35_ch7,time35_ch8,time35_ch9,time35_ch10,time35_ch11,time35_ch12,time35_ch13,time36_ch0,time36_ch1,time36_ch2,time36_ch3,time36_ch4,time36_ch5,time36_ch6,time36_ch7,time36_ch8,time36_ch9,time36_ch10,time36_ch11,time36_ch12,time36_ch13,time37_ch0,time37_ch1,time37_ch2,time37_ch3,time37_ch4,time37_ch5,time37_ch6,time37_ch7,time37_ch8,time37_ch9,time37_ch10,time37_ch11,time37_ch12,time37_ch13,time38_ch0,time38_ch1,time38_ch2,time38_ch3,time38_ch4,time38_ch5,time38_ch6,time38_ch7,time38_ch8,time38_ch9,time38_ch10,time38_ch11,time38_ch12,time38_ch13,time39_ch0,time39_ch1,time39_ch2,time39_ch3,time39_ch4,time39_ch5,time39_ch6,time39_ch7,time39_ch8,time39_ch9,time39_ch10,time39_ch11,time39_ch12,time39_ch13
121623,121662,account,,40,account,0.3948430697564696,0.09600486739411111,0.07520986831508654,-0.16827926468734605,-0.23999944281939614,0.3206524772460335,0.07749949126165269,0.44876265175995034,0.5421060138620454,0.44389940049201465,0.28348652217503195,1.049340648947444,0.17361718156734376,0.28819824827770224,0.3948430697564696,0.2823011258855293,0.2987712706769353,0.08596793122787084,0.07922996510916101,0.8576895885671375,0.5584476573299167,0.11163249772129931,0.2708108402982267,0.31724313592455783,-0.37689322589550156,0.2847227548856603,-0.7018231876142675,0.000357681888587721,0.7882052878300276,0.6548936428683657,0.8949350103085321,0.3402151271430877,-0.3198067948015355,1.072504433095579,0.4782896296518727,-0.0007442202915843607,0.6583753739608248,0.0006024745059157883,0.0004666301448033039,0.953763412189721,-0.001470892268978491,0.000357681888587721,0.15882573891233476,0.0028567381484020165,0.37329173813088495,0.25546606183801546,0.39845937303771817,0.7502821663029167,0.5584476573299167,0.6735160877857176,0.5808624672283053,0.8238681941943851,1.6042460183160991,0.7626089386742751,0.5237933292399883,1.0077996642504885,-0.7065711408494929,0.09600486739411111,-0.37191293640861095,0.5944623230583046,0.877303484930554,0.4280598995102543,-0.0026585364163913103,1.1230229598372523,0.8521576407921239,0.9505244587618418,0.9438662702455655,0.0935682813702144,-0.001470892268978491,1.1517199474450457,-1.0999333589230509,0.1891529966398202,-0.6699948062244093,0.17071699653294314,-0.08038473885511757,-0.32379205633929126,-0.6439227578407434,-0.0007442202915843607,-0.00048433326559199776,-0.12605379006154102,-1.0372729739660351,-0.9577813229647382,-0.8769112614505898,-0.5753234508896412,-0.07719159193180004,0.0028567381484020165,-0.37191293640861095,-0.422526460602563,-0.3198067948015355,-0.43119947860351204,-0.40344867480661134,-0.7873812463817701,-0.853126307323308,-0.5060225837639114,-1.2259529019861874,-0.8622040862070152,0.17361718156734376,-1.2229647252651488,0.15882573891233476,0.5617455136226566,-0.07383106659281262,-0.25302832999241837,-0.0005773868729782783,-0.5386069008677328,-0.08281656409443532,-0.11312093830446802,-0.11675369336437144,-0.2527100546289978,-0.09387333386527291,0.38029999164338324,0.17361718156734376,-0.21552274290324816,0.15882573891233476,0.6548936428683657,0.07520986831508654,0.17071699653294314,-0.0005773868729782783,-1.50527370124572,-0.1629745917724793,0.11163249772129931,-0.2717795068294107,-0.12605379006154102,0.28348652217503195,-0.0020089553875085493,-1.0519993352869121,0.000357681888587721,1.0242226186741625,0.4685973843769475,1.1930168801243304,0.9334585842785939,0.637881428984136,-0.6460143231319536,-0.2431326194505233,-0.0007442202915843607,0.5033495604957856,-0.06272565777781262,0.1891465581649557,0.2847227548856603,0.17361718156734376,0.07231782348586634,1.1815675059035857,-0.1834395203430162,1.4165782824861792,0.9334585842785939,1.5955696527698076,0.5354673217744751,0.3179735742957847,0.44876265175995034,1.2784786278209819,0.190586871357101,0.9438662702455655,0.0935682813702144,1.3992336984215994,0.5040786730695381,0.6308604006006044,-0.6491801665715617,0.07520986831508654,-0.08353019938227375,1.3561475968233896,-0.21638463407507044,0.7187637126860047,0.22400921573418298,0.19329793356570707,0.1272587390733726,0.6608463782153368,-0.5754723759338464,-0.35164703994162294,0.4321185314722595,-0.39188136639064647,-0.7423282958172708,-0.29739246895466137,-1.4395152442634305,0.1590373170913003,-1.397866278981499,-0.2431326194505233,-0.6750045283688865,-0.19426660009689106,-0.2527100546289978,-0.28255326188542534,-0.1931634289029545,-0.35164703994162294,0.07231782348586634,-1.6506404642260322,-0.928624554308689,0.37329173813088495,-1.1852680483482136,0.23884466907343962,0.10583763271759195,-0.5637647301626993,-0.5626278103560027,-0.11675369336437144,0.0639306067896442,0.37782648618510817,-0.28874066566067746,0.6988814030763105,0.07231782348586634,0.0014808516829115542,0.3754492551312384,0.8949350103085321,0.7639604536684492,0.47826672501985745,2.0391712334735663,1.0393958233981808,1.1230229598372523,0.9684270008909033,0.8871963264781134,1.226886162275794,0.2847227548856603,0.6988814030763105,0.6479989562640953,0.9455501750594508,0.5617455136226566,0.14973033576903613,1.018207649583666,0.39845937303771817,0.3206524772460335,2.001292155534709,1.1230229598372523,0.9296705475246435,0.8871963264781134,0.4721664501951844,0.2847227548856603,-0.17655896610530075,0.8638793810559312,-0.47055381000535806,-0.4628839080801435,-0.29739246895466137,0.08596793122787084,0.07922996510916101,-0.6460143231319536,0.9592377957201368,-0.0007442202915843607,-0.42680532029444995,0.190586871357101,0.09480659415487952,-0.28874066566067746,-0.17655896610530075,0.8638793810559312,-0.9425884716936277,0.5617455136226566,-0.22287200150071182,0.25546606183801546,-0.9582656106586498,0.21324505498181273,-0.1629745917724793,-0.0007442202915843607,-0.38804886692819013,-0.6326788483313683,-0.18821329787534913,0.18914551812793737,-0.001470892268978491,0.07231782348586634,-0.5492262536200696,0.7480417721140747,-0.8190357411323085,0.08596793122787084,-1.8361464824621823,-0.8608291676603952,-0.7240807855187874,-0.4502510923431191,-1.2794472943521658,-0.9493195097500103,-1.1316129379761113,-0.8622040862070152,-1.2270874091232342,-1.2949248668624274,-0.7852435844642045,-0.1834395203430162,-1.266158545856006,-0.5920245912127076,-1.5967244265157643,-1.8274959680383822,-1.5256610622992275,-1.124511400420421,-1.860794094846063,-1.2026320388849239,-1.7919926860466446,-1.244513033237907,-1.7523516306322011,-1.7266857164460991,-1.0999333589230509,-1.021772683554398,-1.266158545856006,-1.015769917738069,-1.0380729626407892,-0.7534217453961743,-1.4455030346211835,-1.0121346824075375,-1.3957166544509452,-1.2026320388849239,-2.1693525420869495,-0.1931634289029545,-0.5267351137779452,-1.5108052916542634,0.0014808516829115542,-1.2080689420458164,-0.9680766760402076,-1.1005189830431414,-0.7188435547122319,-0.21638463407507044,-0.6439227578407434,-0.7873812463817701,-1.2406908409859059,-0.5060225837639114,-1.6033127580264923,-0.0020089553875085493,0.5237933292399883,-1.2229647252651488,0.5521879569858928,-0.4628839080801435,-0.07383106659281262,-0.5072755259076352,-0.6390362027300927,-0.43119947860351204,-0.48360670248465537,-0.0007442202915843607,-0.03924078663185181,-0.12605379006154102,-0.28255326188542534,0.5714544651588291,1.2241456245852773,-0.0716024597086909,0.0014808516829115542,-0.1834395203430162,0.2987712706769353,-0.25302832999241837,0.1590373170913003,-0.43119947860351204,0.07749949126165269,1.0106462418243687,-0.00048433326559199776,0.507227532775743,0.755186342225413,0.18914551812793737,-0.001470892268978491,0.7919192394586525,0.4735155133711812,0.1891529966398202,1.0439759452164312,0.08596793122787084,0.7176887809662754,0.5354673217744751,0.6386056850079608,1.1230229598372523,0.619618920594565,1.0138525910455702,0.6608463782153368,0.6670317019165521,-0.001470892268978491,1.079759805847767,0.7882052878300276,0.09600486739411111,1.4910987499401287,0.5097132577532323,0.47826672501985745,1.072504433095579,0.3981316019738287,0.33638593374706666,1.5497738013848006,0.44389940049201465,0.6608463782153368,0.7626089386742751,0.5237933292399883,0.6479989562640953,0.23749818252704635,0.0028567381484020165,0.2987712706769353,0.17071699653294314,0.5580740770019967,1.072504433095579,0.6386056850079608,-0.0007442202915843607,0.619618920594565,0.1272587390733726,1.226886162275794,-0.47989513917612336,-0.001470892268978491,0.14427796508314497,0.3948430697564696,0.934338030605493,-0.37191293640861095,-0.3377773952974906,0.39845937303771817,1.1799118553597998,0.23781554661774074,-0.11312093830446802,0.6583753739608248,-0.06272565777781262,0.37782648618510817,0.18914551812793737,0.34870525540366604,0.000357681888587721,0.316170626141758,0.7480417721140747,0.0006894008611369601,0.0012188659227985444,0.7176887809662754,0.6428747440386959,-0.2431326194505233,-0.11312093830446802,0.42583665376326596,0.0006024745059157883,0.1891465581649557,-0.0020089553875085493,0.17361718156734376,0.000357681888587721,0.6308604006006044,0.2823011258855293,0.2987712706769353,0.9334585842785939,0.877303484930554,0.5354673217744751,-0.2431326194505233,0.44876265175995034,0.6583753739608248,0.1272587390733726,0.5665064142052606,-0.0020089553875085493,-0.17655896610530075,0.7199590978613739,0.709532844215316,0.0028567381484020165,-0.22287200150071182,0.3402151271430877,-0.0005773868729782783,0.7502821663029167,-0.0026585364163913103,-0.0007442202915843607,1.0071834542571632,0.0006024745059157883,-0.565573153915654,0.6670317019165521,-0.17655896610530075,0.5040786730695381,0.316170626141758,-0.3697357788344344,-0.22287200150071182,-0.08353019938227375,0.39845937303771817,1.072504433095579,0.1576575189396967,-0.7873812463817701,-0.15551014673063127,0.44389940049201465,-0.6599131179257303,-0.6710496126915693,-0.001470892268978491,-0.2874828845005268,0.7882052878300276,0.5617455136226566,0.5223326730387841,0.9334585842785939,0.9571108369126933,1.9317638112093454,0.4782896296518727,0.6735160877857176,1.0459399076234228,0.7605400619106566,0.8495263062354892,0.2847227548856603,0.5237933292399883,0.07231782348586634,-0.07719159193180004,0.0028567381484020165,0.07520986831508654,0.5097132577532323,0.23884466907343962,0.3206524772460335,0.3981316019738287,1.572529831888787,1.3559915345535016,0.31724313592455783,1.226886162275794,0.858186175431998,-0.001470892268978491,0.5040786730695381,-0.7065711408494929,-0.928624554308689,-0.07383106659281262,-0.08353019938227375,-0.23999944281939614,-0.5386069008677328,0.4782896296518727,-0.0007442202915843607,-0.7368569472245285,0.2539150036408294,0.37782648618510817,-0.3843179024184004,-0.001470892268978491,0.6479989562640953,-0.15586403554651165,0.2823011258855293,0.2987712706769353,0.42496419244816,-0.6390362027300927,0.4280598995102543,-0.0026585364163913103,-0.5626278103560027,-0.19426660009689106,-0.12605379006154102,-0.4712331899055778,0.5714544651588291,0.5237933292399883,0.14427796508314497,-1.3359506897671858,-0.3697357788344344,-0.5209538713165102,-0.08353019938227375,-0.7986509066943712,-0.21638463407507044,0.07749949126165269,-0.5626278103560027,-0.9306392140558276,-0.3160381869127262,-0.8485930459458827,-0.7666268494492923,-0.8769112614505898,-1.5108052916542634,-1.5719680206113205,-1.3012170712915254,-1.3406790133099555,-0.5920245912127076,-0.7188435547122319,-1.2904588567172783,0.23781554661774074,-0.7873812463817701,-2.51965380207248,-0.06272565777781262,-0.9429330099559589,-2.2958626375728595,-2.1025277783048457,-1.7986458580433777,0.0014808516829115542,0.6548936428683657,-0.5209538713165102,0.0012188659227985444,-1.2774950185872072,-1.2904588567172783,-0.8843968408748754,-0.8997579643946537,-0.6593440404920089,-0.44269445148018305,-1.41463283000634,0.953763412189721,-0.17655896610530075,-0.8631640172787558,-0.23453647916122328,0.8411899013597839,0.07520986831508654,-0.422526460602563,-0.9582656106586498,-1.7200885457741615,-1.5256610622992275,-1.9111484265106067,-0.5043182270269696,-0.6326788483313683,-0.6599131179257303,0.5714544651588291,-0.001470892268978491,-0.8631640172787558
